mid,following,whisper,black,follower,name,sex,face,face_nft,sign,rank,level,jointime,moral,silence,coins,fans_badge,fans_medal,official,vip,pendant,nameplate,user_honour_info,is_followed,top_photo,theme,sys_notice,live_room,birthday,school,profession,tags,series,is_senior_member
13600796,114,0,0,1568,倔强的王老汉,保密,http://i2.hdslb.com/bfs/face/a5126a60a50943127bf3cdfa9f1996fad627ca17.jpg,0,,10000,5,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1681056000000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 9, 'name': '出道偶像', 'image': 'http://i1.hdslb.com/bfs/face/3f2d64f048b39fb6c26f3db39df47e6080ec0f9c.png', 'image_small': 'http://i1.hdslb.com/bfs/face/90c35d41d8a19b19474d6bac672394c17b444ce8.png', 'level': '高级勋章', 'condition': '所有自制视频总播放数>=50万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/5944095?broadcast_type=0&is_room_feed=0', 'title': '【弟弟音】第一S话旗神', 'cover': 'http://i0.hdslb.com/bfs/live/user_cover/4ded95f6cbff5a6523e844e2b7e1108a42a3acd5.jpg', 'roomid': 5944095, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",7月3日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
204341291,35,0,0,357063,朴鸣Piaoming,保密,http://i2.hdslb.com/bfs/face/45250558ee520c4c63d30108587c8be8e5eae448.jpg,0,DFSDFSD,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 1, 'title': 'bilibili 知名娱乐UP主', 'desc': '', 'type': 0}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 1, 'name': '黄金殿堂', 'image': 'http://i1.hdslb.com/bfs/face/82896ff40fcb4e7c7259cb98056975830cb55695.png', 'image_small': 'http://i2.hdslb.com/bfs/face/627e342851dfda6fe7380c2fa0cbd7fae2e61533.png', 'level': '稀有勋章', 'condition': '单个自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/5516631?broadcast_type=0&is_room_feed=0', 'title': '你们好！', 'cover': 'http://i0.hdslb.com/bfs/live/room_cover/0b73c90f5369a244c4903260a942c2cab1d36be8.jpg', 'roomid': 5516631, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 6, 'text_small': '6', 'text_large': '6人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
661039154,0,0,0,8168,悄悄唱歌给华晨宇听,保密,http://i2.hdslb.com/bfs/face/77f3a96fd779959a70da29edd7924246c2cc448b.jpg,0,一个为歌手华晨宇应援的团体｜所属产出仅作饭制｜任何人与团体不得商用,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 4, 'name': '青铜殿堂', 'image': 'http://i1.hdslb.com/bfs/face/2879cd5fb8518f7c6da75887994c1b2a7fe670bd.png', 'image_small': 'http://i2.hdslb.com/bfs/face/6707c120e00a3445933308fd9b7bd9fad99e9ec4.png', 'level': '普通勋章', 'condition': '单个自制视频总播放数>=1万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/23771950?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 23771950, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",2月7日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
43911224,47,0,0,131,晨花蜜语,保密,http://i2.hdslb.com/bfs/face/f8910db1afd4f2b98d5b8bfbef6b08da68f48f85.jpg,0,,10000,4,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1582905600000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21079338?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 21079338, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
523915325,13,0,0,11739,盖饭娱乐官方号,保密,http://i2.hdslb.com/bfs/face/4137b483e9de2e151e04c620932433c83a8677b0.jpg,0,娱乐百料，盖饭早知道，精彩尽在盖饭娱乐！,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i0.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
31623238,24,0,0,628,温暖声息,保密,http://i1.hdslb.com/bfs/face/2ebe94686c00cc689903c12bbb6c5ec2a90b843c.jpg,0,爱丽/唯九/油管搬运工/偶尔原创,10000,4,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/5246612?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 5246612, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",1月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
384403528,0,0,0,42064,新浪娱乐日爆社,保密,http://i1.hdslb.com/bfs/face/93b81ad9cb8004ee12ab73cbbeabc18f43500006.jpg,0,新浪娱乐原创视频 官方微博ID@娱乐日爆社,10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 5, 'title': '新浪娱乐日爆社', 'desc': '新浪娱乐视频官方账号', 'type': 1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 4, 'name': '青铜殿堂', 'image': 'http://i0.hdslb.com/bfs/face/2879cd5fb8518f7c6da75887994c1b2a7fe670bd.png', 'image_small': 'http://i1.hdslb.com/bfs/face/6707c120e00a3445933308fd9b7bd9fad99e9ec4.png', 'level': '普通勋章', 'condition': '单个自制视频总播放数>=1万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/c919a9818172a8297f8b0597722f96504a1e1d88.png,{},{},,1月1日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
4974665,1,0,0,2269,汳川和栒,保密,http://i2.hdslb.com/bfs/face/80dbabcbfb3a91786a489006b773f1a227a521c6.jpg,0,私信不常看 | 授权相关请与同名微博联系,10000,4,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,2月7日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
140312650,230,0,0,555697,瞻云云,女,http://i1.hdslb.com/bfs/face/52697010fdc9fbfc0d35fd018d3695e446a4e415.jpg,0,大脑最性感！前4A总监、MBA  合作请联系：Ninomiya_T，暗号“瞻云云”,10000,6,0,0,0,0,TRUE,"{'show': True, 'wear': True, 'medal': {'uid': 140312650, 'target_id': 100856510, 'medal_id': 283892, 'level': 3, 'medal_name': '心尚人', 'medal_color': 6067854, 'intimacy': 15, 'next_intimacy': 500, 'day_limit': 1500, 'medal_color_start': 6067854, 'medal_color_end': 6067854, 'medal_color_border': 6067854, 'is_lighted': 1, 'light_status': 1, 'wearing_status': 1, 'score': 516}}","{'role': 1, 'title': 'bilibili 知名时尚UP主', 'desc': '', 'type': 0}","{'type': 1, 'status': 0, 'due_date': 1639756800000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 1, 'name': '黄金殿堂', 'image': 'http://i2.hdslb.com/bfs/face/82896ff40fcb4e7c7259cb98056975830cb55695.png', 'image_small': 'http://i2.hdslb.com/bfs/face/627e342851dfda6fe7380c2fa0cbd7fae2e61533.png', 'level': '稀有勋章', 'condition': '单个自制视频总播放数>=100万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/21866320?broadcast_type=0&is_room_feed=1', 'title': '做个南瓜挞', 'cover': 'http://i0.hdslb.com/bfs/live/new_room_cover/903b56de4db81c5990690477583b57a2e57dd153.jpg', 'roomid': 21866320, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",2月19日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}","['美妆博主', '公共关系', '商业分析']","{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
1904723,24,0,0,1499,莫凉葵,女,http://i2.hdslb.com/bfs/face/5597e54ae8710c09d47e3bf315df1a014b31fa49.jpg,0,随意上传自己喜欢的。,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 2, 'status': 1, 'due_date': 1687708800000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '年度大会员', 'label_theme': 'annual_vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '#FB7299', 'role': 3, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 6, 'name': '高级搬运工', 'image': 'http://i2.hdslb.com/bfs/face/a9af39ab7ed08e078c45d58dd96a6411aba1a9d3.png', 'image_small': 'http://i0.hdslb.com/bfs/face/46e5aae4667c72c379b46b51fac4b4426d9214e7.png', 'level': '高级勋章', 'condition': '转载视频投稿通过总数>=100'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/9ccc0447aebf0656809b339b41aa5b3705f27c47.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/933174?broadcast_type=0&is_room_feed=0', 'title': 'ManJin_E的直播间', 'cover': 'https://i0.hdslb.com/bfs/live/99afe0d838464742299ad6ba80282253bfe3ceff.png', 'roomid': 933174, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 0, 'text_small': '0', 'text_large': '0人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",7月20日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}","['TEEN TOP', 'KAT-TUN', '华晨宇', '少女时代', '林俊杰']","{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
8607832,1465,0,0,16276,丫头琦,女,http://i1.hdslb.com/bfs/face/11ab1441e3273cb4d92f53c50ff247f7b5a37705.jpg,0,脚再小，总能找到适合的鞋子....,10000,6,0,0,0,0,TRUE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 5, 'name': '知名搬运工', 'image': 'http://i1.hdslb.com/bfs/face/b9536dbd2e182f25595e43a3a502cb20b929766d.png', 'image_small': 'http://i0.hdslb.com/bfs/face/e569b3162e74dce455366578645957bd7950a3d6.png', 'level': '高级勋章', 'condition': '转载视频投稿通过总数>=1000'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/957128?broadcast_type=0&is_room_feed=0', 'title': '丫头琦的直播间', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 957128, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",3月18日,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
343638111,27,0,0,3303,男团最爱148,保密,http://i0.hdslb.com/bfs/face/4a1ca97b09f2ca5dd09eab355a56eada9e8489fb.jpg,0,"华晨宇，你是微光，也是我们ET大魔王。你一直红，我们一直红
",10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 0, 'due_date': 1626364800000, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 9, 'name': '出道偶像', 'image': 'http://i2.hdslb.com/bfs/face/3f2d64f048b39fb6c26f3db39df47e6080ec0f9c.png', 'image_small': 'http://i2.hdslb.com/bfs/face/90c35d41d8a19b19474d6bac672394c17b444ce8.png', 'level': '高级勋章', 'condition': '所有自制视频总播放数>=50万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/12178550?broadcast_type=0&is_room_feed=0', 'title': '', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 12178550, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': False, 'num': 0, 'text_small': '0', 'text_large': '0人气', 'icon': 'https://i0.hdslb.com/bfs/live/0b265af1af0a77abc47aa3b8f1a5c0769d8bd23b.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/9bb14f7fe0d4988646daf7be7f825314cdd0dbb0.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
40726626,159,0,0,747,-魏成年-,保密,http://i0.hdslb.com/bfs/face/6cead6771bd1a4521eff4201cb4112ba596c1ed6.jpg,0,喜欢听歌の精神分裂 / 什锦区up / 分类见收藏哦 ?,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},"{'roomStatus': 1, 'liveStatus': 0, 'url': 'https://live.bilibili.com/22577295?broadcast_type=0&is_room_feed=0', 'title': '学习', 'cover': 'https://s1.hdslb.com/bfs/static/blive/live-assets/common/images/no-cover.png', 'roomid': 22577295, 'roundStatus': 0, 'broadcast_type': 0, 'watched_show': {'switch': True, 'num': 1, 'text_small': '1', 'text_large': '1人看过', 'icon': 'https://i0.hdslb.com/bfs/live/a725a9e61242ef44d764ac911691a7ce07f36c1d.png', 'icon_location': '', 'icon_web': 'https://i0.hdslb.com/bfs/live/8d9d0f33ef8bf6f308742752d13dd0df731df19c.png'}}",,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
474787942,1,0,0,134554,你会怎么做,保密,http://i1.hdslb.com/bfs/face/4dcca0ce2921b0157245c68980cbd498cb522d00.jpg,0,"一档暖心的社会实验
商务联系：254111846@qq.com",10000,6,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 5, 'title': '广东卫视《你会怎么做》栏目官方账号', 'desc': '', 'type': 1}","{'type': 0, 'status': 0, 'due_date': 0, 'vip_pay_type': 0, 'theme_type': 0, 'label': {'path': '', 'text': '', 'label_theme': '', 'text_color': '', 'bg_style': 0, 'bg_color': '', 'border_color': ''}, 'avatar_subscript': 0, 'nickname_color': '', 'role': 0, 'avatar_subscript_url': ''}","{'pid': 0, 'name': '', 'image': '', 'expire': 0, 'image_enhance': '', 'image_enhance_frame': ''}","{'nid': 0, 'name': '', 'image': '', 'image_small': '', 'level': '', 'condition': ''}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i2.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,,{'name': ''},"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
249753709,48,0,0,341,心情美腻吃颗糖,保密,http://i1.hdslb.com/bfs/face/b0341fe03a423a0b5e9193fc4bf9b7f1f34357af.jpg,0,抱着不加糖躺在TNT的怀里看杰哥的演唱会??'?'?,10000,5,0,0,0,0,FALSE,"{'show': False, 'wear': False, 'medal': None}","{'role': 0, 'title': '', 'desc': '', 'type': -1}","{'type': 1, 'status': 1, 'due_date': 1648915200000, 'vip_pay_type': 1, 'theme_type': 0, 'label': {'path': '', 'text': '大会员', 'label_theme': 'vip', 'text_color': '#FFFFFF', 'bg_style': 1, 'bg_color': '#FB7299', 'border_color': ''}, 'avatar_subscript': 1, 'nickname_color': '', 'role': 1, 'avatar_subscript_url': 'http://i0.hdslb.com/bfs/vip/icon_Certification_big_member_22_3x.png'}","{'pid': 1887, 'name': '公主连结佩可莉姆', 'image': 'http://i1.hdslb.com/bfs/garb/item/0688b6bcc9e5e96a19a2b91594774e71b0cf9d2a.png', 'expire': 0, 'image_enhance': 'http://i1.hdslb.com/bfs/garb/item/0688b6bcc9e5e96a19a2b91594774e71b0cf9d2a.png', 'image_enhance_frame': ''}","{'nid': 10, 'name': '见习偶像', 'image': 'http://i0.hdslb.com/bfs/face/e93dd9edfa7b9e18bf46fd8d71862327a2350923.png', 'image_small': 'http://i0.hdslb.com/bfs/face/275b468b043ec246737ab8580a2075bee0b1263b.png', 'level': '普通勋章', 'condition': '所有自制视频总播放数>=10万'}","{'mid': 0, 'colour': None, 'tags': []}",FALSE,http://i1.hdslb.com/bfs/space/cb1c3ef50e22b6096fde67febe863494caefebad.png,{},{},,6月29日,,"{'name': '', 'department': '', 'title': '', 'is_show': 0}",,"{'user_upgrade_status': 3, 'show_upgrade_window': False}",0
